Gene_ID/FPKM	1NSC-wt	2NSC-het	3NSC-ko	4NSC-ko	5NSC-wt
CCDC71L	3.17929	3.1358	3.58374	3.08491	2.86843
CBLN1	0.882818	1.67663	2.46192	1.11444	1.35914
RILPL2	11.1449	14.0634	14.361	13.6121	11.7217
DPY19L4	9.43352	8.19694	10.1926	10.5183	8.44446
PACSIN2	35.7757	38.0076	44.2929	45.4613	41.6415
LACTB2	18.9736	13.9898	16.6148	16.3902	12.016
FOXK1	5.5155	6.67096	7.63623	7.54276	6.32569
NDUFS3	43.3733	54.5404	46.3762	54.3261	48.5407
ETV3	4.12818	4.34721	5.00162	4.71101	4.25709
KCND2	7.95915	6.37553	8.63935	8.76294	10.3584
BIN1	43.5706	55.9138	53.9688	50.6511	41.458
ISCU	22.0422	27.4383	28.3208	28.191	24.9006
NARF	9.162	8.52489	8.34964	8.40257	6.61009
MPP7	3.30856	2.86662	3.93717	4.02651	3.53398
ACOT6	1.47946	1.56844	1.78142	2.20008	1.74594
ATP6V0C	241.953	249.935	287.081	286.656	231.75
STAT3	50.7928	59.1674	69.7127	66.4667	58.9688
UBAP1	23.2574	24.0482	28.0053	26.219	23.0057
FMNL3	7.34795	6.92329	7.96677	8.22976	7.14047
KCTD13	10.6299	10.75	12.2423	11.0031	10.5038
GALK1	33.1479	35.0339	28.9542	24.768	27.0004
LYST	1.33152	1.53032	2.09937	1.73928	1.56168
NDUFA6	153.541	180.196	177.193	187.594	166.386
CCDC93	5.83861	6.48717	7.5314	6.53403	5.61935
ARNTL	12.4308	12.1914	13.4753	14.2927	11.9387
UQCRQ	353.926	487.258	472.057	487.53	447.938
MAP2K4	25.5362	25.1886	30.4412	27.4147	24.8338
VPS53	14.42	17.1962	18.3698	17.751	14.4131
UQCC2	115.932	143.197	139.013	137.643	126.376
DDHD2	4.27528	4.49081	5.20436	5.05495	4.25085
EVI5	20.8748	19.0357	23.2466	22.1845	19.1726
PEX5	14.3547	14.7076	16.1494	15.9171	14.5314
B4GALT5	10.5085	9.81485	11.2325	12.0895	9.76017
SCOC	46.7433	28.3817	36.7804	35.2671	24.6061
IKZF2	0.95761	0.789229	1.09988	0.892923	0.954955
ST3GAL4	10.5775	12.606	13.5832	12.1206	11.9092
PREX1	42.1177	52.5714	60.4998	57.7707	48.3681
UBA3	38.6278	35.239	42.3821	37.6352	35.0664
SUCLA2	72.5493	73.4859	77.2445	84.0519	75.6169
SP5	1.61279	1.35053	1.43533	1.23371	0.416698
ANKRD9	1.70655	2.36521	2.44148	2.55568	2.40846
INPP5K	5.00432	5.31073	6.28074	5.78986	4.8758
PLEKHA7	5.51993	4.5517	5.92525	6.25668	4.85258
VPS37C	11.0687	12.4102	14.1516	13.0801	11.7665
KTN1	29.3107	30.4823	36.6997	34.3142	33.9984
GNPTG	35.8533	48.8724	50.3349	52.2482	45.6282
ZBED5	6.04465	9.16158	7.82149	8.74266	7.70901
MFAP4	0.170084	1.6635	1.30968	0.877136	0.665413
LRRFIP2	11.5272	14.0303	14.273	13.8864	12.1266
GNAZ	2.82617	3.32139	4.36907	3.08695	3.65672
ENPEP	1.01356	1.7682	1.24372	1.64064	2.05325
PQLC2	5.63252	5.78277	6.12982	6.95885	4.5385
SLC39A6	30.4193	26.8447	34.7726	34.3016	30.3348
MOB1B	8.79156	6.66648	9.32344	8.52348	7.2291
CNPY2	72.451	86.4682	87.4619	85.0248	79.9346
TMEM17	4.24057	4.08693	4.38122	4.92398	3.89961
ATP9B	11.3111	11.7596	13.7544	14.1458	12.7491
TMUB2	19.3136	23.8152	23.6234	24.0387	21.2251
PITPNA	44.6497	50.8286	54.711	54.5592	48.9486
CLN8	5.71678	7.14311	7.63235	7.01221	6.66714
AKAP8L	15.6671	14.9668	17.1663	17.0406	13.5002
PPIB	354.84	391.912	415.981	429.533	400.865
ETNK1	26.1456	26.1465	35.4007	28.3751	25.5284
TRAF3IP2	2.44722	2.89684	2.97455	2.86837	1.64373
PLEKHH2	4.03727	5.17402	6.02273	4.94171	3.73672
C12orf49	9.38204	10.5426	12.5944	12.904	12.125
NDUFB2	108.235	130.868	124.365	142.021	127.404
HPS5	6.80718	6.97839	8.91533	7.6485	7.18139
WWP1	12.9021	10.773	13.8918	13.1105	11.5161
VCAM1	23.2796	25.9883	29.8083	29.9541	23.3502
NBR1	42.6782	45.134	52.2357	50.3223	44.7014
LMO7	1.2492	1.09519	1.48271	1.31453	1.39309
SRA1	48.3895	47.8625	44.6283	49.4401	40.6068
MYBPC1	0.415016	1.17481	1.08961	0.521545	1.02825
DCTN4	28.8836	26.935	33.6597	30.9491	25.3955
FSD1L	1.49849	1.34383	1.61591	1.42465	1.23754
PLEKHA2	9.90023	5.91691	7.06802	6.9939	9.90973
UBE2QL1	6.52645	8.51786	9.2011	7.3631	4.61947
TBCA	59.3569	74.011	75.0582	61.3896	57.7496
MAP4K3	21.1759	20.4943	22.6349	21.2802	14.7729
ZNF7	1.921	1.37228	1.51686	1.92459	1.59937
RTKN	20.2948	27.6857	29.0611	25.8684	22.7077
NFKB2	9.95479	14.1657	13.4553	13.4083	11.2285
CDK5RAP3	23.1507	25.4698	27.1295	27.0895	24.6743
PPM1A	35.0939	40.6315	41.4714	41.7751	36.3078
AP5S1	11.529	10.3623	10.3969	13.7738	11.1189
CCDC91	9.48291	10.9482	11.5073	12.0993	8.76098
ABCD4	7.8127	10.0835	10.1741	10.6574	9.2645
LAMTOR4	47.5287	60.2119	56.545	63.3336	57.8405
ITGB1	196.498	192.294	220.299	213.729	202.897
CD320	8.48647	9.79927	10.6446	11.5391	11.2477
KCNC4	7.7566	10.9395	8.35964	11.983	8.27492
CDYL	6.56757	6.00189	6.88384	6.6574	5.82216
MKNK1	8.87665	10.8704	11.3205	11.3759	9.66329
SLC25A38	11.7402	15.7216	15.2616	16.0002	13.1932
DPM1	13.9084	13.808	13.1277	14.6844	13.533
B3GALNT2	3.62883	3.01002	3.65781	3.81137	3.24138
FAM185A	5.17835	4.27633	4.4444	5.66558	6.94281
CPOX	12.8747	13.7423	16.1287	14.2567	13.5458
CDK20	3.53326	3.2182	3.91199	3.31718	3.02585
GAL3ST3	4.15626	4.77379	5.76181	5.05908	5.11267
SLC1A2	28.3457	36.6204	43.0459	38.9384	31.5572
SACM1L	28.19	22.8274	29.5135	28.1218	22.2031
SSPN	12.0923	12.1926	14.6424	13.2724	12.7382
CHCHD6	23.7764	25.0032	25.3663	29.105	27.053
EAF1	16.551	17.3874	21.497	18.6877	17.2874
ERLIN2	32.5755	33.0098	40.2928	37.7224	35.287
TSPYL5	1.19719	1.1183	1.30886	1.12324	1.18572
ATP1B3	61.9169	57.0352	70.8371	64.1122	56.9733
DLGAP4	20.953	26.1717	25.8698	26.1448	24.3227
EFCAB14	14.1206	14.1226	18.339	16.2793	15.0693
NUDT13	3.98163	3.512	3.81789	4.43757	3.76402
TDRD7	15.5315	17.9524	20.0348	19.9873	19.4335
PTP4A3	13.5855	21.0524	14.309	16.6387	15.9039
LIN37	9.28029	9.02249	9.68871	8.96822	8.86627
IFT20	32.0457	34.4167	43.8049	36.9092	36.7875
AGFG1	18.9675	16.8808	22.4172	19.3586	17.3927
RPS27L	181.443	212.791	232.703	223.732	225.722
ALG1	17.5359	17.5592	20.8657	21.3706	18.6613
HIST1H2AK	1.35257	1.53043	1.11373	1.91323	0.992134
UROS	6.58515	7.91488	9.2462	8.95035	8.25664
TTC28	4.1441	5.19639	6.81019	5.54084	5.51567
TANK	15.3196	14.8249	17.9542	15.7028	14.8691
SMYD4	2.8908	3.46586	3.9833	4.04349	3.83976
MLLT11	11.0673	12.5527	14.1281	12.9663	11.2457
ZNF281	7.09584	6.50455	7.85393	6.94961	6.24493
UNC13A	1.19042	1.59617	1.71901	1.56111	1.47468
CD81	604.826	652.353	723.457	746.476	667.29
INO80C	10.9146	12.2636	13.2365	12.9121	10.2864
AFF1	8.54567	8.04207	9.15808	9.90962	7.91923
TSSC4	63.9699	91.7733	84.3333	101.378	84.5208
CUX2	1.10625	1.22776	1.83914	1.42679	1.49459
INPP5F	15.1725	17.0032	18.9144	16.8081	15.6955
VEGFC	5.17129	8.47086	7.81544	7.93133	5.35357
PPP1R13L	2.48983	2.2125	2.35723	2.65781	2.4946
ARPC5	68.3859	73.3073	79.8545	70.7732	61.6273
PFN4	2.12749	2.51891	2.30155	2.73086	2.49579
NDUFAF3	17.0549	21.0134	18.5455	21.2261	18.8363
MAPRE2	25.4594	25.7143	35.676	26.968	27.8255
SEMA6C	1.24748	1.64548	1.60611	1.43184	1.00216
BCAP29	17.2667	14.8105	17.7392	14.958	14.3971
IVD	34.2149	38.3175	41.6642	43.826	34.3383
SYT9	4.13042	3.65896	6.00439	4.17433	5.13823
COMMD4	39.3956	47.8978	50.1584	47.6657	46.6555
DNAJC18	11.7696	12.2011	15.5485	13.3711	11.8129
AP3M2	14.0354	17.5025	18.1249	20.647	19.4224
POLR2L	7.42843	9.93867	9.40398	10.9214	9.67227
CHM	13.6202	10.3477	13.5181	12.3603	9.12235
KDM7A	3.09634	3.17661	3.34766	3.05751	2.38685
BTBD3	12.0672	11.4651	13.6686	11.7304	10.6809
MGAT5	12.0603	17.5177	16.1509	17.5751	11.9694
SLC1A3	354.999	381.65	523.348	394.604	477.925
ZNF608	5.90236	6.3773	8.15173	6.97899	6.28227
TMEM134	26.687	35.2634	35.3441	32.8681	30.9196
UBE2E1	30.3613	29.5372	33.0035	29.4819	25.3004
PRPS2	25.5394	21.5767	26.1828	29.3947	24.1772
AFMID	2.00217	1.96403	2.29055	2.65982	1.80196
GOSR1	13.5602	13.1498	16.4169	14.2953	12.9585
ASAH1	130.873	105.265	131.633	125.239	100.103
GOSR2	41.7175	42.2792	53.2821	49.543	45.7035
RNF5	42.1408	41.4329	49.3517	48.0826	42.5887
SPTLC2	13.3594	15.0077	15.6374	16.7382	13.081
CAP1	91.2226	94.7926	112.169	107.899	93.0211
CHMP4B	110.149	120.205	128.664	125.393	112.395
PBX1	14.505	14.6262	18.0416	15.1797	13.325
HSPA4L	16.9945	13.9581	16.4086	18.8552	17.1647
ATP6V0A1	33.7293	39.2823	45.1572	44.2239	38.1986
EVI5L	12.7529	13.6522	16.4046	14.6027	12.7547
TSPYL2	12.5749	10.7327	13.3828	12.2888	11.3696
NSUN6	1.95222	1.1965	1.84661	1.74285	1.82903
SYVN1	15.1197	17.9979	19.1687	19.7969	16.5817
GOLIM4	29.1267	28.1143	33.9204	31.0791	29.9085
PISD	30.6662	30.5698	33.7972	35.2434	34.6652
INPP1	7.87391	7.65797	9.50045	9.41776	7.72949
IFIT2	2.8744	3.13206	3.66207	3.43429	3.01908
AAGAB	17.033	18.1417	20.1435	21.6893	19.2189
RB1CC1	6.19511	5.48547	6.78562	6.10134	5.29326
ANKRD40	53.5307	60.2874	68.112	64.6579	53.4646
ACTR10	24.9235	25.0433	27.9658	28.2104	24.8657
SMCO4	4.81399	6.26071	5.04593	6.20137	5.15175
FBXL5	12.4368	10.3356	14.1569	12.0259	10.7979
ANKRD13C	22.3188	21.1074	26.3987	24.8458	20.7739
COMMD7	7.25919	8.57937	9.72245	8.27845	6.81467
DTNBP1	26.0583	28.3093	29.6315	32.1147	25.1156
DGKB	2.8564	3.60739	3.72777	3.37289	2.66213
RHOA	155.071	152.612	173.794	156.822	136.222
MVB12A	21.5821	22.5683	23.3559	21.1653	18.2371
POLR2K	3.05524	3.03388	3.04741	3.22166	2.6797
LYSMD4	3.65464	3.9539	4.21816	4.55281	4.30502
CNST	5.45486	5.50504	7.16045	5.85242	5.75636
NAPA	44.7266	45.3387	52.1581	50.0902	42.5101
ETFDH	56.2455	63.0673	67.0013	74.0654	60.4403
SLC7A5	89.3795	126.224	153.741	123.995	137.424
CD83	1.20245	2.834	2.7092	1.77786	1.82546
HDHD2	34.9119	40.7225	44.2261	43.3975	39.76
RAB34	22.1268	24.6275	25.5302	29.652	25.1932
METTL23	7.75565	11.6824	9.8654	11.4793	8.4866
MAP3K5	1.41395	1.13618	1.84718	1.44892	1.65478
ZNF276	3.63458	4.147	5.57098	4.43077	4.70117
MGEA5	41.7217	42.0372	49.0889	45.6802	37.0064
HLCS	2.18832	2.22142	2.46423	2.79968	3.1613
VCL	26.7913	25.0311	33.1231	29.1198	27.9089
ASAP1	13.1528	15.3737	18.8689	18.185	16.4986
BFAR	16.9169	18.4073	20.6916	19.7178	16.4229
UBAC1	16.7592	19.0085	20.5344	21.7525	18.0853
GPATCH11	3.91764	4.06412	4.23805	4.69576	4.25011
SOBP	3.78036	4.12487	5.45859	4.35816	4.23888
MEIS3	5.39311	8.51894	7.92207	7.49189	5.0837
HIST3H2A	17.2293	23.0313	25.4045	24.7906	21.1113
PSPH	24.5176	36.4058	38.4682	31.7356	33.8137
REXO2	70.7843	73.2165	82.4368	78.508	66.2137
UBXN4	31.2791	32.1638	37.0929	34.2386	28.7786
GORASP1	8.47927	9.02048	11.2428	11.1446	9.33219
GRIK5	20.2837	21.7848	24.2453	23.4726	22.1249
MON2	10.1259	10.9969	13.6139	12.087	10.5453
USP30	10.8231	12.4263	14.2307	13.185	11.0921
PLGRKT	31.7436	35.9615	39.5735	37.6378	31.8113
C16orf87	9.70209	8.59136	10.3919	8.51996	7.53618
LRCH4	4.50593	6.44043	6.99426	5.5553	4.86703
NT5DC3	9.72287	9.8101	12.1434	11.0146	8.99665
C4orf48	31.5162	53.4716	50.3204	48.3518	47.1221
SCYL3	3.46362	3.39555	3.97113	4.08159	3.45953
FCHSD2	21.3172	20.5501	29.5236	25.2062	23.6624
CCNG2	10.0531	7.35911	8.31753	7.69129	6.90508
C2orf88	0.359351	0.711618	1.06971	0.37736	0.693003
SMIM4	17.8686	26.2761	22.6237	30.2314	29.4073
FLOT1	42.8749	54.7455	59.5205	61.2472	53.9491
SPHK2	7.88847	9.66563	9.96048	10.9706	8.98964
CLASP2	19.7704	19.6805	27.7551	21.2885	20.6398
TERF2IP	9.9126	10.8234	12.7831	11.5693	10.7324
NXPH1	13.2662	17.1802	22.9844	14.8421	17.5017
JPH4	1.97925	1.93807	2.55825	1.47761	1.99779
COMMD9	24.9349	27.2605	31.193	33.3619	27.2694
FAM98C	5.99763	6.80114	7.2438	7.85298	6.93482
FARP1	17.6801	19.307	25.5784	23.7574	23.7446
NECAP2	44.779	46.3697	49.4059	51.0827	43.4644
SLC46A3	1.04785	1.35728	1.94665	1.05334	0.932226
CTNNA1	70.0689	65.6586	78.865	80.8223	72.4207
VASP	29.0794	39.5751	39.0214	37.493	32.1323
KIAA2013	15.5235	20.2797	19.6783	20.1129	17.9972
NDUFA2	136.734	210.506	185.418	206.888	197.785
FHL1	21.3236	30.0399	31.4218	27.3009	29.8204
COX11	7.91341	8.67917	8.67687	9.18333	6.42231
USP33	15.3795	14.3538	18.4729	16.0185	15.3289
FAM169A	1.71837	1.52675	1.88126	1.30165	1.90113
EDF1	101.27	123.998	118.219	127.925	104.023
LRCH1	3.68033	3.4726	4.32292	4.12921	2.83949
SEC31A	35.2685	38.5608	44.7973	44.4343	36.6836
TSHZ1	7.73366	7.53501	10.1314	8.8028	8.28715
NDUFB3	122.873	127.438	131.302	136.699	137.061
PTPN12	22.4572	22.4094	28.208	24.7585	23.5595
ERICH1	5.90572	4.49254	5.97537	5.72986	4.61197
CR1L	11.9429	14.4009	14.9216	13.2235	10.4056
GALNT1	45.0836	45.2525	51.1082	50.9825	45.5496
AKIP1	9.4714	11.631	12.3952	11.2638	10.7246
DCAF4	10.1416	12.372	11.6254	13.4818	10.4282
ELOVL2	18.6609	14.9711	23.9655	18.4961	12.9465
DCAF5	8.37778	9.71125	10.9429	11.5375	10.3642
DNASE2	9.64792	10.6491	12.511	10.239	8.07214
PCMTD2	9.2448	8.10212	9.34292	9.11599	7.62269
TFE3	16.3174	20.0395	21.1049	20.8988	17.1051
ARPP21	8.20692	10.8784	12.7973	10.5723	9.43431
WHAMM	3.25608	3.58631	4.29156	3.34985	3.42233
ADAM15	41.7061	53.4279	54.4278	52.8445	50.9194
SCYL2	10.7053	8.83681	11.7447	10.8187	9.37531
SORT1	19.3027	20.5587	26.6025	20.5107	21.0341
DUSP22	4.78245	6.89267	6.34063	6.51262	5.95142
CNNM4	1.74415	1.64317	1.86727	1.92528	1.35321
SLC4A2	15.3121	20.6863	22.5031	26.4057	19.8393
FMNL1	0.607334	1.16015	1.17651	0.942239	0.925036
CAB39	44.2532	45.8564	54.842	46.7988	43.8159
PPARA	0.727271	0.839826	1.2462	0.960881	0.866978
DHRS11	7.53986	9.57537	8.30166	10.7038	7.65054
PTS	18.1259	19.1879	23.3573	23.8904	21.7246
GTF2A1	6.04338	6.01775	7.05158	6.25572	5.22692
SOAT1	14.7357	13.8435	15.1946	14.0594	12.5108
MTCH1	98.007	122.557	124.2	132.136	123.387
MUL1	7.73292	9.3079	10.6059	10.5105	10.3698
DAD1	130.791	144.729	160.307	161.845	131.755
SERP1	74.8164	63.2416	78.798	69.2345	58.8992
KIF3C	19.5502	23.8927	25.7392	25.7888	19.389
CCDC149	3.92247	4.20807	5.19509	4.65296	4.484
COX6B1	730.874	850.75	857.651	930.691	830.052
MRPS21	131.463	149.137	159.538	153.634	125.262
BNIP3L	27.2372	19.2859	23.7619	18.5592	14.8767
TUSC3	103.232	106.269	108.521	121.145	103.218
LONP2	33.6366	40.9429	43.8014	43.4318	37.2431
ZFYVE1	11.5193	12.3852	14.0355	13.9345	11.8322
TMX2	64.5203	67.9213	77.4803	77.0904	66.4286
PDE1B	7.6952	9.18931	7.12758	10.0649	6.95878
ERP44	35.6307	33.4418	38.0713	35.958	28.5318
B3GAT3	23.1286	29.9057	29.9482	32.7531	28.8237
FAM103A1	16.525	16.5974	17.1035	16.9388	12.3056
URM1	12.2535	16.0848	17.1597	17.6377	14.7148
BAG1	73.5164	87.3094	97.7669	81.982	77.1236
CCDC184	1.1978	1.38048	1.71597	1.47149	1.61254
DCC	0.694633	0.819332	1.22905	0.711515	0.832057
NEK7	26.5173	27.1675	33.7318	27.8563	25.7818
RTN1	103.034	123.935	149.32	129.623	111.702
AGAP1	11.0198	14.8174	16.3873	15.6544	14.01
ALDH9A1	19.2796	11.8514	16.8974	19.4125	16.7432
WSB1	25.3825	26.3219	25.939	25.3096	24.7822
AMER2	10.5859	12.783	15.0872	13.768	11.7493
CDC34	40.7172	51.2586	47.1356	49.5481	41.77
GRPEL1	19.5856	21.4865	23.0509	23.6943	21.0649
NTRK2	79.7285	99.7343	105.628	101.652	77.8987
HPS4	4.50004	5.0349	5.44048	5.303	5.07847
FAM208A	3.99058	3.51498	4.47477	3.75234	3.3138
DNAL1	3.75738	4.02252	4.57949	4.45291	3.49801
NEU1	12.4514	12.2947	13.7673	14.7778	12.1921
CLEC16A	6.71448	7.34013	8.74881	8.59728	7.75182
KIF3A	14.0602	15.2046	17.9571	15.5946	13.5536
CYHR1	31.1312	38.2392	41.2548	40.2104	35.7311
DGKA	2.75467	3.40766	3.98418	3.41955	3.07942
RAB10	87.4903	90.8507	110.625	100.376	85.5544
BMP2K	2.90323	3.14985	3.63327	3.43217	2.95225
PLXNB1	8.62992	11.1638	13.4617	14.7555	14.3034
ZSCAN2	1.50632	1.91467	1.46554	1.88212	1.30626
DLL4	0.339723	1.00868	0.263328	0.524093	0.560892
CISD3	3.73784	4.92247	4.04237	5.89338	5.1776
ZFPL1	13.4034	15.4236	16.8627	15.8015	14.2264
ATP5G1	116.092	133.188	145.873	149.745	128.548
SPSB3	19.7163	23.9059	26.5343	26.2399	24.3969
MB21D2	10.3895	10.3253	13.0839	11.1968	10.3411
ERMP1	28.4291	26.5735	33.1164	31.0904	29.796
ARPC2	137.024	137.091	156.398	149.897	135.478
FKBP15	10.6311	12.3685	14.8897	13.4857	12.5223
ENSA	47.42	53.8147	56.1376	60.5817	53.7046
LRRTM1	0.89088	1.05532	1.65371	1.33242	1.27923
CDK2AP2	29.8965	38.324	41.213	36.4037	30.5646
TMEM33	19.1793	16.6657	21.8951	19.579	18.5526
CH25H	0.0971782	1.14389	0.682154	0.75881	0.426925
TMEM64	11.6837	10.5134	12.6238	12.1182	8.75903
GDPD1	12.9514	12.0604	14.7339	14.0179	11.3324
PITPNM2	5.99366	7.38294	8.67337	8.39493	7.1812
SSR4	84.9888	95.4577	117.676	102.934	99.1405
NCSTN	52.4137	50.1645	57.9502	65.6695	59.7116
SCFD2	3.82655	3.82194	5.14245	5.29034	4.75017
UHMK1	14.2714	15.8008	21.9667	18.2261	15.7483
SNX13	14.6076	12.0859	16.8293	13.8021	12.6537
UGP2	62.57	61.0201	67.0424	68.0226	50.3008
TYMP	1.21609	1.65595	1.71099	1.2859	1.23795
PLEKHA4	1.41008	1.65445	1.49933	2.11108	2.10349
CYTH1	6.21422	8.0864	8.45064	8.24511	6.73603
GPR162	16.9889	23.3469	23.1007	23.4973	24.6594
TFB2M	7.884	7.0486	7.64292	7.7961	6.041
NSUN4	4.29687	3.94458	4.97412	5.23556	4.52895
PTEN	16.4117	14.7045	18.013	17.6726	13.6629
EXOC4	51.6224	62.6073	69.9444	78.4468	59.9806
EPM2A	2.56401	3.12513	3.4573	2.5348	2.67834
CNNM2	5.89877	6.15862	7.76342	6.83781	5.18284
SEC11C	103.777	101.784	123.291	122.775	109.77
HADHB	28.9711	31.6375	37.057	35.9554	32.0932
JMJD8	12.4934	16.872	17.7899	16.8658	12.6004
MNT	6.09894	6.01658	6.97324	6.39668	5.22804
HDAC5	21.93	27.8091	26.5599	27.7615	27.6072
DNAJC3	23.9454	24.2823	28.9265	26.6029	23.8219
EXOC2	14.2657	13.5212	17.1071	15.9638	13.7633
ARL4A	12.5783	11.1099	13.2826	12.982	12.716
COX6C	189.441	226.471	227.891	246.045	221.526
UQCR11	171.697	215.966	218.056	233.196	186.068
ABCA8	1.10478	1.74702	1.65398	1.70891	0.825497
STXBP1	18.2334	17.2244	22.2578	18.7769	18.8966
NDUFB6	162.879	188.956	210.434	199.902	200.81
SUMF2	17.7005	12.8408	16.292	19.3601	15.8271
OSGIN2	8.15902	7.52307	9.45502	8.7971	7.53502
CPT1A	24.9941	26.3922	33.7876	36.8489	28.7426
STX5	25.9787	28.1227	32.5667	31.3401	26.7238
THBS3	1.98829	2.86182	2.66468	3.83273	2.97032
ACY3	1.85698	3.5837	3.24213	2.98695	2.78696
SIRT4	3.05186	4.11948	4.25404	3.63922	3.70233
PPP2R5B	17.7783	22.5316	25.0954	23.9384	20.1589
TXNDC12	81.3766	88.4704	90.3866	93.6485	84.0548
GALNT2	43.5472	50.8302	55.3977	56.0713	48.5605
RNF169	2.79891	3.00791	3.64842	3.61943	3.21198
DDRGK1	61.2219	80.2275	78.2425	83.3828	66.5106
SGPL1	48.0166	52.4412	63.5602	62.0928	56.6204
SCFD1	30.7349	28.2949	34.6071	32.7064	28.6059
DBNDD2	15.2417	26.1118	26.7785	26.5431	22.2042
MSANTD4	24.2839	23.9157	25.9307	29.0626	23.4969
RNF180	6.84305	7.82276	8.65306	9.96626	6.82094
HLF	4.77532	5.58452	7.34007	5.99969	5.20954
TBC1D17	11.2993	12.3076	12.919	13.4627	9.36436
NDUFA8	127.011	151.979	167.774	161.2	142.983
CLPTM1	57.6504	68.6558	77.7445	80.1405	65.6819
BACE1	14.1571	16.7577	20.9288	18.0359	16.9809
SRRD	7.60031	8.10407	8.84992	8.40369	6.74566
TMEM115	19.5337	22.8885	25.5022	23.6131	21.519
RNF170	4.32606	4.27685	4.8875	4.87872	4.32724
STAT1	6.88886	9.50154	10.1677	9.81436	6.97228
FBXL3	14.3444	15.5973	17.4172	16.2775	12.4708
TTC13	16.3633	16.8756	19.1409	20.2961	16.8116
RAB40C	10.1868	13.7968	14.0373	14.1907	12.0939
GOLGA4	8.52509	9.01401	10.9853	9.74998	8.75768
MDH1	242.564	239.008	279.953	283.248	247.168
ZBTB49	1.66764	1.38033	1.69816	1.99237	1.36862
BCR	10.353	12.0036	12.7949	14.1739	11.3928
ELOVL5	91.0032	75.8178	104.738	96.5109	81.7302
SNX11	8.60543	9.78821	11.9768	11.2607	10.0312
ETFB	92.1437	110.975	106.155	125.199	92.0951
KLHL28	3.30687	2.42821	3.66981	3.49478	2.88808
MIA3	21.2299	22.0981	26.604	24.6534	21.8774
FAM189B	3.68648	4.2448	4.7668	4.49136	3.19945
GOLGA2	21.3168	24.04	27.6991	27.1203	22.2618
ANKRD6	4.90154	6.05078	6.75582	6.24648	5.24324
WDR47	4.15326	4.79758	6.10288	5.13985	4.27713
TTC33	8.88839	9.05095	9.74526	10.376	8.07512
RNF135	3.24341	4.49759	4.00926	4.04871	3.05364
VWA8	10.4508	13.113	15.114	16.2234	13.3532
SLC25A29	7.07721	11.3189	12.9771	11.3694	9.00345
FUK	3.2545	3.37103	3.84015	4.10368	3.50428
PEX26	2.28986	2.38631	2.70932	2.59948	1.97431
TBC1D7	17.2958	18.0256	21.7902	17.6546	18.9969
ERN1	1.70444	1.83685	2.21204	2.28188	1.86621
ZNF622	9.1462	11.0251	11.4119	10.9414	9.05415
MXD1	2.97322	2.91548	3.35562	3.3428	2.43281
CIPC	13.6153	16.4966	19.1316	19.2093	16.3439
ANKRD42	2.12854	2.97753	2.89972	2.86319	2.80009
SNRK	19.9203	27.8254	31.1339	28.7821	19.4656
SNX6	57.0339	53.5256	62.4613	59.7727	47.8445
CPEB4	8.08558	7.55272	10.6476	8.89095	8.84039
ORAOV1	5.13891	4.97947	5.73813	5.63887	4.47195
GADD45A	28.8119	28.14	26.7829	29.1629	13.6814
TAX1BP1	56.9636	57.9501	70.134	64.1264	54.6322
HOMER2	3.50998	3.18288	4.90563	3.54614	3.34901
MAP2K1	49.3306	59.3213	60.2032	58.6639	54.6819
TMED7	51.6067	45.5911	55.5507	50.3644	42.2046
TMTC3	12.0767	11.1474	13.2705	12.5202	9.07668
LYN	23.8643	32.4354	40.7949	33.6303	28.3305
TNIP2	3.70235	3.51983	3.52846	4.83015	3.31939
STX1A	1.90917	2.15459	3.27959	2.5442	2.81916
TM9SF2	59.1659	52.5566	66.2704	63.0669	52.2757
FAM184A	3.29535	4.15653	4.72271	4.26266	3.61323
NEK6	37.3445	43.6468	48.0059	51.5918	45.5439
HADHA	72.9815	85.3254	94.6575	97.6142	81.463
STK39	29.2555	25.3652	32.9467	29.2755	24.2249
FKBP5	27.2625	28.1638	39.1437	31.1195	37.8518
MINOS1	44.5823	52.1834	52.8921	54.9975	50.1156
CACNA2D3	0.947527	1.63933	1.7249	1.30365	1.86343
ANKRD39	2.17949	3.5388	3.43697	3.45324	2.7375
PIK3CB	3.80431	3.67352	5.14589	4.28054	4.40543
COG5	5.72286	5.67951	7.3477	6.61537	5.93402
GLG1	47.9406	56.835	67.0246	61.543	60.2172
CDC37L1	12.2471	10.6527	13.8557	13.1248	10.3985
GULP1	5.59025	4.64315	5.21165	5.48254	2.98641
POFUT2	52.2114	59.7737	61.7766	64.0615	54.1322
TMEM189	31.9687	34.4093	42.3494	38.0581	33.9813
VCAN	23.6599	36.4294	39.996	33.0635	24.0714
ZNF346	5.77449	5.8587	7.29641	7.23143	6.69318
AGBL5	2.82162	3.19032	3.7916	3.43975	2.91717
GJA1	66.667	62.7552	74.9162	86.6153	68.738
UBE2G2	20.8376	22.8111	25.0206	25.0465	20.8919
PCYOX1	40.2617	40.1603	48.7916	47.159	42.2963
KLHL32	10.527	10.9889	13.4594	11.9976	9.63195
PPP1R21	11.6934	12.4198	15.5717	14.1868	11.9926
TRAPPC2	16.5443	19.2238	23.005	19.7797	18.348
MCCC2	13.3088	14.2853	15.8341	15.9878	13.7675
PARP12	5.1257	5.7301	6.31132	6.69193	4.44383
ATP6V0B	133.367	157.598	169.787	181.557	148.501
ASCC1	14.1135	16.0169	20.3891	16.4094	16.9395
